timestamp	Ch12	Ch13	Ch23	mslp	tmpf	press_pct	temp_pct	temp_scaled	Ch12_pct	Ch13_pct	Ch23_pct	Ch12_m_avg	Ch13_m_avg	Ch23_m_avg	delta_Ch12	delta_Ch13	delta_Ch23	delta_pres
2023-03-04 07:00:00+00:00	10749	5392	10697	1007.1	55.0	-2.331007270219604	-8.894785806681965	-0.8894785806681965	3.661550848518523	4.878062514715623	5.0914404490826275	5.374938345099924	6.148840225700059	5.391084174771795	0.035961087577227296	0.047628179943511366	0.049660646609470255	-11.8762047067612
2023-03-04 08:00:00+00:00	10768	5411	10741	1007.3	54.0	-2.2917521827943808	-10.551244246560474	-1.0551244246560474	3.844783657721412	5.247625420461097	5.523713364830933	5.039011528227961	5.957575213077401	5.409095546261308	0.037727133488672876	0.05114572499410351	0.05376551290138635	-11.676204706761268
2023-03-04 09:00:00+00:00	10517	5281	10446	1008.3	53.1	-2.095476745668196	-12.04205684245113	-1.204205684245113	1.4241818098306176	2.7190371179920634	2.6255199524275143	4.257861131099856	5.419439753833992	4.924425913452599	0.014141356124192296	0.026827280058301477	0.025916448299583526	-10.676204706761268
2023-03-04 10:00:00+00:00	10788	5395	10749	1009.5	52.0	-1.859946221116766	-13.864161126317493	-1.3864161126317494	4.0376602989876105	4.936414552464909	5.602308440421535	3.9331854516350884	5.176306263211969	4.804895902658561	0.03958276586378436	0.048184405043603454	0.05451004527640287	-9.476204706761223
2023-03-04 11:00:00+00:00	10730	5440	10622	1010.2	51.1	-1.7225534151284276	-15.35497372220815	-1.5354973722208152	3.4783180393156345	5.81169511870419	4.35461161542074	3.798171802748749	5.1698227034620485	4.678816302231971	0.03419191722890812	0.0564908672013566	0.04262464028568389	-8.776204706761177
2023-03-04 12:00:00+00:00	10664	5296	10516	1011.4	53.1	-1.4870228905770198	-12.04205684245113	-1.204205684245113	2.8418251231371783	3.0107973067384908	3.3132268638452747	3.2147199629184975	4.433938671846061	4.418470114338104	0.028021943462708462	0.029663624968212555	0.032595225153111224	-7.576204706761246
2023-03-04 13:00:00+00:00	10474	5207	10365	1012.3	55.0	-1.3103749971634584	-8.894785806681965	-0.8894785806681965	1.0094970311082903	1.2796868535096906	1.8297448120726774	2.7727109933501257	3.8342093949784055	3.8748541748364467	0.010044356443596839	0.012715680514267485	0.018132064173219335	-6.676204706761268
2023-03-04 14:00:00+00:00	10475	5219	10352	1012.5	59.0	-1.2711199097382124	-2.268952047167925	-0.22689520471679253	1.0191408631716001	1.513095004506832	1.7020278142379504	2.3017705275918234	3.211787658986028	3.237906583070949	0.010139826394502446	0.015017618994781502	0.01687705604402129	-6.476204706761223
2023-03-04 15:00:00+00:00	10392	5075	10275	1012.7	63.0	-1.2318648223129665	4.356881712346113	0.43568817123461134	0.21870280191687536	-1.287802807458867	0.9455502116784137	2.1008573596062	2.543981004744206	2.957911626279433	0.0021846399545993023	-0.01296166873864363	0.009411078667774748	-6.2762047067611775
2023-03-04 16:00:00+00:00	10687	5258	10465	1012.9	66.0	-1.1926097348877431	9.326257031981642	0.9326257031981643	3.063633260593307	2.2716714952475425	2.8121832569551923	1.938519519873816	2.0998571618746453	2.492890762368375	0.030176410129060652	0.02246253264119483	0.0277336741834396	-6.076204706761246
2023-03-04 17:00:00+00:00	10524	5274	10375	1012.8	68.0	-1.2122372786003661	12.639173911738663	1.2639173911738664	1.4916886342737872	2.582882363243731	1.9279886565609288	1.6074146190335081	1.5617217026312356	2.0884536025584066	0.014806723764347168	0.02550089426460034	0.019096384402238344	-6.176204706761268
2023-03-04 18:00:00+00:00	10666	5307	10395	1012.5	69.1	-1.2711199097382124	14.461278195605013	1.4461278195605014	2.8611127872637985	3.2247547784858708	2.1244763455374316	1.610629229721278	1.5973812812557988	1.8903285161737662	0.028209472764711405	0.03173851017926331	0.02102223959545266	-6.476204706761223
2023-03-04 19:00:00+00:00	10733	5455	10578	1012.5	70.0	-1.2711199097382124	15.952090791495682	1.5952090791495683	3.507249535505564	6.103455307450617	3.922338699672434	2.0269213137874904	2.401342690245953	2.2390941641070587	0.034471468085688274	0.05924442561853958	0.03847369092926472	-6.476204706761223
2023-03-04 20:00:00+00:00	10720	5392	10454	1013.2	70.0	-1.1337271037498744	15.952090791495682	1.5952090791495683	3.3818797186825353	4.878062514715623	2.7041150280181157	2.4207111230393132	2.9621706086140853	2.406108699737086	0.03325951622895686	0.047628179943511366	0.026681998576206446	-5.7762047067611775
2023-03-04 21:00:00+00:00	10555	5262	10354	1013.6	69.1	-1.055216928899405	14.461278195605013	1.4461278195605014	1.7906474282363953	2.3494742122465895	1.7216765831356007	2.6827018940925664	3.5683834452316607	2.535463094979951	0.017748041886584943	0.023222988951606304	0.017070236765186052	-5.3762047067612
2023-03-04 22:00:00+00:00	10866	5495	10588	1014.4	66.9	-0.8981965791984663	10.81706962787231	1.081706962787231	4.789879199925786	6.881482477441089	4.0205825441606855	2.9704095506479793	4.336685275597252	2.7368629761808667	0.04678700871563236	0.0665503941890901	0.03941860265033131	-4.576204706761246
2023-03-04 23:00:00+00:00	10530	5309	10527	1014.9	64.9	-0.8000588606353741	7.504152748115292	0.7504152748115293	1.5495516266536467	3.2636561369853943	3.4212950927823518	2.9800533827112896	4.450147571220863	2.9857473822177703	0.015376686732185053	0.032115299935039913	0.033640703554664184	-4.076204706761246
2023-03-05 00:00:00+00:00	10505	5158	10285	1015.7	62.1	-0.6430385109344131	2.866069116455457	0.2866069116455457	1.3084558250708982	0.3266035702713623	1.0437940561666652	2.7212772223458064	3.967122369851779	2.805633667322643	0.012999694883264783	0.003260713792658459	0.01038384139039686	-3.2762047067611775
