counts_1_3,counts_2_3,counts_1_2,timestamp
11, 9, 12, Sat Jan 21 04:40:54 2023
16, 15, 23, Sat Jan 21 04:41:54 2023
15, 11, 11, Sat Jan 21 04:42:54 2023
9, 13, 13, Sat Jan 21 04:43:54 2023
11, 12, 15, Sat Jan 21 04:44:54 2023
21, 16, 18, Sat Jan 21 04:45:54 2023
25, 22, 20, Sat Jan 21 04:46:54 2023
17, 16, 19, Sat Jan 21 04:47:54 2023
19, 18, 18, Sat Jan 21 04:48:54 2023
26, 21, 23, Sat Jan 21 04:49:54 2023
17, 14, 18, Sat Jan 21 04:50:54 2023
19, 12, 20, Sat Jan 21 04:53:54 2023
16, 12, 17, Sat Jan 21 04:54:54 2023
11, 11, 18, Sat Jan 21 04:55:54 2023
10, 13, 14, Sat Jan 21 04:56:54 2023
16, 17, 19, Sat Jan 21 04:57:54 2023
17, 13, 18, Sat Jan 21 04:58:54 2023
22, 16, 18, Sat Jan 21 04:59:54 2023
9, 7, 10, Sat Jan 21 05:00:54 2023
17, 11, 18, Sat Jan 21 05:01:54 2023
18, 11, 15, Sat Jan 21 05:02:54 2023
12, 10, 13, Sat Jan 21 05:03:54 2023
15, 8, 14, Sat Jan 21 05:04:54 2023
21, 19, 17, Sat Jan 21 05:05:54 2023
16, 12, 14, Sat Jan 21 05:06:54 2023
14, 15, 11, Sat Jan 21 05:07:54 2023
11, 12, 13, Sat Jan 21 05:08:54 2023
14, 11, 9, Sat Jan 21 05:09:54 2023
18, 15, 21, Sat Jan 21 05:10:54 2023
17, 16, 12, Sat Jan 21 05:11:54 2023
17, 14, 16, Sat Jan 21 05:12:54 2023
15, 17, 25, Sat Jan 21 05:13:54 2023
22, 19, 24, Sat Jan 21 05:14:54 2023
11, 10, 12, Sat Jan 21 05:15:54 2023
17, 9, 21, Sat Jan 21 05:16:54 2023
13, 12, 23, Sat Jan 21 05:17:54 2023
22, 23, 20, Sat Jan 21 05:18:54 2023
15, 16, 17, Sat Jan 21 05:19:54 2023
16, 11, 15, Sat Jan 21 05:20:54 2023
18, 17, 22, Sat Jan 21 05:21:54 2023
14, 14, 14, Sat Jan 21 05:22:54 2023
10, 7, 8, Sat Jan 21 05:25:54 2023
16, 9, 16, Mon Jan 23 11:50:56 2023
26, 21, 27, Mon Jan 23 11:51:56 2023
22, 17, 19, Mon Jan 23 11:52:56 2023
18, 16, 20, Mon Jan 23 11:53:56 2023
13, 7, 10, Mon Jan 23 11:54:56 2023
23, 15, 17, Mon Jan 23 11:55:56 2023
17, 15, 18, Mon Jan 23 11:56:56 2023
8, 10, 15, Mon Jan 23 11:57:56 2023
12, 10, 17, Mon Jan 23 11:58:56 2023
10, 12, 14, Mon Jan 23 11:59:56 2023
16, 15, 19, Mon Jan 23 12:00:56 2023
20, 12, 18, Mon Jan 23 12:01:56 2023
12, 13, 13, Mon Jan 23 12:02:56 2023
15, 18, 19, Mon Jan 23 12:03:56 2023
13, 9, 13, Mon Jan 23 12:04:56 2023
16, 16, 17, Mon Jan 23 12:05:56 2023
20, 20, 19, Mon Jan 23 12:06:56 2023
21, 13, 21, Mon Jan 23 12:07:56 2023
14, 13, 15, Mon Jan 23 12:08:56 2023
14, 14, 20, Mon Jan 23 12:09:56 2023
22, 17, 22, Mon Jan 23 12:10:56 2023
16, 15, 13, Mon Jan 23 12:11:56 2023
21, 17, 19, Mon Jan 23 12:12:56 2023
19, 12, 19, Mon Jan 23 12:13:56 2023
20, 17, 19, Mon Jan 23 12:14:56 2023
16, 16, 22, Mon Jan 23 12:15:56 2023
17, 10, 12, Mon Jan 23 12:16:56 2023
17, 16, 18, Mon Jan 23 12:17:56 2023
17, 16, 16, Mon Jan 23 12:18:56 2023
19, 16, 21, Mon Jan 23 12:19:56 2023
21, 16, 20, Mon Jan 23 12:22:56 2023
19, 12, 16, Mon Jan 23 12:23:56 2023
11, 10, 13, Mon Jan 23 12:24:56 2023
15, 14, 19, Mon Jan 23 12:25:56 2023
16, 14, 20, Mon Jan 23 12:26:56 2023
12, 10, 18, Mon Jan 23 12:27:56 2023
21, 16, 12, Mon Jan 23 12:28:56 2023
21, 14, 18, Mon Jan 23 12:29:56 2023
15, 13, 18, Mon Jan 23 12:30:56 2023
15, 17, 15, Mon Jan 23 12:31:56 2023
21, 21, 18, Mon Jan 23 12:32:56 2023
13, 11, 12, Mon Jan 23 12:33:56 2023
13, 8, 11, Mon Jan 23 12:34:56 2023
20, 12, 16, Mon Jan 23 12:35:56 2023
15, 13, 19, Mon Jan 23 12:36:56 2023
7, 8, 17, Mon Jan 23 12:37:56 2023
17, 11, 18, Mon Jan 23 12:38:56 2023
19, 13, 23, Mon Jan 23 12:39:56 2023
22, 13, 19, Mon Jan 23 12:40:56 2023
15, 20, 20, Mon Jan 23 12:41:56 2023
11, 9, 13, Mon Jan 23 12:42:56 2023
14, 11, 16, Mon Jan 23 12:43:56 2023
14, 11, 23, Mon Jan 23 12:44:56 2023
21, 19, 20, Mon Jan 23 12:45:56 2023
19, 9, 16, Mon Jan 23 12:46:56 2023
10, 8, 16, Mon Jan 23 12:47:56 2023
16, 10, 14, Mon Jan 23 12:48:56 2023
11, 8, 12, Mon Jan 23 12:49:56 2023
10, 6, 7, Mon Jan 23 12:50:56 2023
13, 12, 19, Mon Jan 23 12:51:56 2023
5, 6, 7, Mon Jan 23 12:54:56 2023
16, 14, 13, Mon Jan 23 12:55:56 2023
20, 19, 20, Mon Jan 23 12:56:56 2023
13, 13, 16, Mon Jan 23 12:57:56 2023
20, 19, 22, Mon Jan 23 12:58:56 2023
11, 11, 11, Mon Jan 23 12:59:56 2023
15, 12, 13, Mon Jan 23 13:00:56 2023
12, 11, 13, Mon Jan 23 13:01:56 2023
18, 12, 17, Mon Jan 23 13:02:56 2023
15, 10, 15, Mon Jan 23 13:03:56 2023
13, 10, 13, Mon Jan 23 13:04:56 2023
12, 8, 12, Mon Jan 23 13:05:56 2023
14, 8, 11, Mon Jan 23 13:06:56 2023
17, 12, 17, Mon Jan 23 13:07:56 2023
13, 10, 17, Mon Jan 23 13:08:56 2023
21, 21, 18, Mon Jan 23 13:09:56 2023
18, 17, 15, Mon Jan 23 13:10:56 2023
10, 8, 13, Mon Jan 23 13:11:56 2023
17, 14, 17, Mon Jan 23 13:12:56 2023
17, 14, 22, Mon Jan 23 13:13:56 2023
9, 14, 19, Mon Jan 23 13:14:56 2023
18, 12, 23, Mon Jan 23 13:15:56 2023
18, 8, 14, Mon Jan 23 13:16:56 2023
23, 15, 19, Mon Jan 23 13:17:56 2023
19, 14, 18, Mon Jan 23 13:18:56 2023
16, 12, 15, Mon Jan 23 13:19:56 2023
11, 14, 12, Mon Jan 23 13:20:56 2023
22, 19, 23, Mon Jan 23 13:21:56 2023
19, 14, 15, Mon Jan 23 13:22:56 2023
10, 8, 13, Mon Jan 23 13:23:56 2023
13, 8, 12, Mon Jan 23 13:26:56 2023
22, 10, 16, Mon Jan 23 13:27:56 2023
20, 20, 20, Mon Jan 23 13:28:56 2023
17, 11, 14, Mon Jan 23 13:29:56 2023
16, 16, 18, Mon Jan 23 13:30:56 2023
19, 14, 19, Mon Jan 23 13:31:56 2023
18, 18, 20, Mon Jan 23 13:32:56 2023
17, 12, 14, Mon Jan 23 13:33:56 2023
7, 11, 10, Mon Jan 23 13:34:56 2023
12, 13, 17, Mon Jan 23 13:35:56 2023
19, 12, 13, Mon Jan 23 13:36:56 2023
18, 18, 19, Mon Jan 23 13:37:56 2023
10, 10, 13, Mon Jan 23 13:38:56 2023
22, 18, 18, Mon Jan 23 13:39:56 2023
17, 9, 14, Mon Jan 23 13:40:56 2023
12, 11, 21, Mon Jan 23 13:41:56 2023
15, 11, 22, Mon Jan 23 13:42:56 2023
16, 14, 18, Mon Jan 23 13:43:56 2023
9, 8, 18, Mon Jan 23 13:44:56 2023
14, 8, 13, Mon Jan 23 13:45:56 2023
12, 8, 11, Mon Jan 23 13:46:56 2023
12, 19, 12, Mon Jan 23 13:47:56 2023
15, 16, 17, Mon Jan 23 13:48:56 2023
17, 15, 18, Mon Jan 23 13:49:56 2023
19, 19, 23, Mon Jan 23 13:50:56 2023
18, 15, 16, Mon Jan 23 13:51:56 2023
21, 17, 18, Mon Jan 23 13:52:56 2023
12, 11, 14, Mon Jan 23 13:53:56 2023
19, 15, 20, Mon Jan 23 13:54:56 2023
16, 14, 16, Mon Jan 23 13:55:56 2023
21, 16, 18, Mon Jan 23 13:58:56 2023
9, 9, 13, Mon Jan 23 13:59:56 2023
17, 10, 18, Mon Jan 23 14:00:56 2023
13, 7, 13, Mon Jan 23 14:01:56 2023
17, 10, 17, Mon Jan 23 14:02:56 2023
15, 18, 22, Mon Jan 23 14:03:56 2023
11, 14, 16, Mon Jan 23 14:04:56 2023
10, 8, 12, Mon Jan 23 14:05:56 2023
15, 15, 13, Mon Jan 23 14:06:56 2023
17, 15, 24, Mon Jan 23 14:07:56 2023
20, 14, 16, Mon Jan 23 14:08:56 2023
13, 11, 17, Mon Jan 23 14:09:56 2023
15, 17, 18, Mon Jan 23 14:10:56 2023
13, 6, 9, Mon Jan 23 14:11:56 2023
20, 14, 21, Mon Jan 23 14:12:56 2023
19, 21, 19, Mon Jan 23 14:13:56 2023
11, 14, 13, Mon Jan 23 14:14:56 2023
14, 8, 14, Mon Jan 23 14:15:56 2023
11, 9, 12, Mon Jan 23 14:16:56 2023
23, 21, 21, Mon Jan 23 14:17:56 2023
17, 11, 21, Mon Jan 23 14:18:56 2023
19, 18, 18, Mon Jan 23 14:19:56 2023
11, 14, 14, Mon Jan 23 14:20:56 2023
16, 9, 14, Mon Jan 23 14:21:56 2023
15, 11, 17, Mon Jan 23 14:22:56 2023
20, 14, 17, Mon Jan 23 14:23:56 2023
9, 7, 8, Mon Jan 23 14:24:56 2023
19, 12, 19, Mon Jan 23 14:25:56 2023
11, 11, 14, Mon Jan 23 14:26:56 2023
12, 15, 15, Mon Jan 23 14:27:56 2023
16, 17, 19, Mon Jan 23 14:30:56 2023
13, 10, 12, Mon Jan 23 14:31:56 2023
22, 16, 19, Mon Jan 23 14:32:56 2023
21, 20, 14, Mon Jan 23 14:33:56 2023
18, 12, 14, Mon Jan 23 14:34:56 2023
17, 11, 19, Mon Jan 23 14:35:56 2023
14, 11, 12, Mon Jan 23 14:36:56 2023
25, 17, 22, Mon Jan 23 14:37:56 2023
13, 9, 14, Mon Jan 23 14:38:56 2023
15, 11, 9, Mon Jan 23 14:39:56 2023
13, 10, 15, Mon Jan 23 14:40:56 2023
19, 15, 17, Mon Jan 23 14:41:56 2023
21, 16, 21, Mon Jan 23 14:42:56 2023
15, 10, 20, Mon Jan 23 14:43:56 2023
18, 13, 13, Mon Jan 23 14:44:56 2023
8, 10, 13, Mon Jan 23 14:45:56 2023
19, 12, 13, Mon Jan 23 14:46:56 2023
20, 17, 19, Mon Jan 23 14:47:56 2023
14, 15, 16, Mon Jan 23 14:48:56 2023
21, 15, 15, Mon Jan 23 14:49:56 2023
11, 15, 15, Mon Jan 23 14:50:56 2023
15, 11, 11, Mon Jan 23 14:51:56 2023
13, 14, 14, Mon Jan 23 14:52:56 2023
24, 15, 22, Mon Jan 23 14:53:56 2023
13, 11, 14, Mon Jan 23 14:54:56 2023
9, 10, 16, Mon Jan 23 14:55:56 2023
13, 12, 17, Mon Jan 23 14:56:56 2023
13, 17, 12, Mon Jan 23 14:57:56 2023
19, 17, 23, Mon Jan 23 14:58:56 2023
11, 12, 16, Mon Jan 23 14:59:56 2023
17, 13, 19, Mon Jan 23 15:02:56 2023
12, 8, 13, Mon Jan 23 15:03:56 2023
13, 10, 15, Mon Jan 23 15:04:56 2023
11, 7, 12, Mon Jan 23 15:05:56 2023
23, 17, 20, Mon Jan 23 15:06:56 2023
9, 11, 12, Mon Jan 23 15:07:56 2023
9, 10, 12, Mon Jan 23 15:08:56 2023
22, 11, 19, Mon Jan 23 15:09:56 2023
20, 10, 14, Mon Jan 23 15:10:56 2023
13, 8, 16, Mon Jan 23 15:11:56 2023
13, 15, 13, Mon Jan 23 15:12:56 2023
10, 6, 10, Mon Jan 23 15:13:56 2023
16, 14, 22, Mon Jan 23 15:14:56 2023
18, 9, 11, Mon Jan 23 15:15:56 2023
12, 12, 18, Mon Jan 23 15:16:56 2023
18, 21, 20, Mon Jan 23 15:17:56 2023
17, 11, 13, Mon Jan 23 15:18:56 2023
18, 14, 19, Mon Jan 23 15:19:56 2023
16, 22, Mon Jan 23 15:20:56 2023
12, 14, 12, Mon Jan 23 15:21:56 2023
19, 26, 21, Mon Jan 23 15:22:56 2023
11, 12, 16, Mon Jan 23 15:23:56 2023
14, 13, 15, Mon Jan 23 15:24:56 2023
10, 16, 15, Mon Jan 23 15:25:56 2023
11, 8, 11, Mon Jan 23 15:26:56 2023
12, 15, 19, Mon Jan 23 15:27:56 2023
14, 11, 15, Mon Jan 23 15:28:56 2023
20, 17, 20, Mon Jan 23 15:29:56 2023
12, 10, 13, Mon Jan 23 15:30:56 2023
22, 17, 19, Mon Jan 23 15:31:56 2023
14, 13, 14, Mon Jan 23 15:34:56 2023
12, 9, 11, Mon Jan 23 15:35:56 2023
16, 11, 15, Mon Jan 23 15:36:56 2023
7, 7, 11, Mon Jan 23 15:37:56 2023
16, 11, 16, Mon Jan 23 15:38:56 2023
9, 11, 12, Mon Jan 23 15:39:56 2023
16, 20, 19, Mon Jan 23 15:40:56 2023
13, 8, 13, Mon Jan 23 15:41:56 2023
14, 9, 15, Mon Jan 23 15:42:56 2023
18, 16, 18, Mon Jan 23 15:43:56 2023
13, 17, 14, Mon Jan 23 15:44:56 2023
13, 10, 12, Mon Jan 23 15:45:56 2023
15, 13, 8, Mon Jan 23 15:46:56 2023
18, 15, 20, Mon Jan 23 15:47:56 2023
17, 16, 19, Mon Jan 23 15:48:56 2023
13, 11, 15, Mon Jan 23 15:49:56 2023
16, 11, 14, Mon Jan 23 15:50:56 2023
22, 21, 22, Mon Jan 23 15:51:56 2023
10, 11,n 23 15:52:56 2023
16, 19, 19, Mon Jan 23 15:53:56 2023
11, 13, 20, Mon Jan 23 15:54:56 2023
12, 9, 12, Mon Jan 23 15:55:56 2023
11, 11, 11, Mon Jan 23 15:56:56 2023
14, 11, 17, Mon Jan 23 15:57:56 2023
15, 17, 25, Mon Jan 23 15:58:56 2023
12, 11, 9, Mon Jan 23 15:59:56 2023
12, 14, 14, Mon Jan 23 16:00:56 2023
17, 18, 15, Mon Jan 23 16:01:56 2023
16, 8, 10, Mon Jan 23 16:02:56 2023
17, 14, 12, Mon Jan 23 16:03:56 2023
8, 11, 13, Mon Jan 23 16:06:56 2023
14, 14, 16, Mon Jan 23 16:07:56 2023
10, 14, 16, Mon Jan 23 16:08:56 2023
14, 14, 18, Mon Jan 23 16:09:56 2023
14, 20, 15, Mon Jan 23 16:10:56 2023
13, 16, 15, Mon Jan 23 16:11:56 2023
15, 10, 14, Mon Jan 23 16:12:56 2023
15, 11, 17, Mon Jan 23 16:13:56 2023
19, 16, 15, Mon Jan 23 16:14:56 2023
13, 17, 14, Mon Jan 23 16:15:56 2023
15, 19, 13, Mon Jan 23 16:16:56 2023
28, 26, 26, Mon Jan 23 16:17:56 2023
12, 9, 11, Mon Jan 23 16:18:56 2023
15, 14, 17, Mon Jan 23 16:19:56 2023
17, 15, 13, Mon Jan 23 16:20:56 2023
10, 8, 7, Mon Jan 23 16:21:56 2023
15, 12, 16, Mon Jan 23 16:22:56 2023
20, 17, 20, Mon Jan 23 16:23:56 2023
10, 8, 11, Mon Jan 23 16:24:56 2023
10, 6, 10, Mon Jan 23 16:25:56 2023
11, 9, 10, Mon Jan 23 16:26:56 2023
17, 18, 19, Mon Jan 23 16:27:56 2023
14, 18, 22, Mon Jan 23 16:28:56 2023
12, 9, 12, Mon Jan 23 16:29:56 2023
18, 15, 19, Mon Jan 23 16:30:56 2023
15, 13, 16, Mon Jan 23 16:31:56 2023
22, 15, 19, Mon Jan 23 16:32:56 2023
15, 12, 13, Mon Jan 23 16:33:56 2023
10, 18, 10, Mon Jan 23 16:34:56 2023
15, 15, 17, Mon Jan 23 16:35:56 2023
15, 12, 17, Mon Jan 23 16:38:56 2023
17, 17, 22, Mon Jan 23 16:39:56 2023
23, 14, 12, Mon Jan 23 16:40:56 2023
14, 8, 9, Mon Jan 23 16:41:56 2023
15, 13, 21, Mon Jan 23 16:42:56 2023
12, 12, 19, Mon Jan 23 16:43:56 2023
23, 17, 17, Mon Jan 23 16:44:56 2023
19, 15, 20, Mon Jan 23 16:45:56 2023
10, 12, 12, Mon Jan 23 16:46:56 2023
16, 12, 15, Mon Jan 23 16:47:56 2023
15, 8, 10, Mon Jan 23 16:48:56 2023
12, 13, 16, Mon Jan 23 16:49:56 2023
17, 10, 13, Mon Jan 23 16:50:56 2023
11, 15, 14, Mon Jan 23 16:51:56 2023
15, 11, 17, Mon Jan 23 16:52:56 2023
18, 9, 16, Mon Jan 23 16:53:56 2023
14, 11, 13, Mon Jan 23 16:54:56 2023
13, 13, 15, Mon Jan 23 16:55:56 2023
18, 19, 22, Mon Jan 23 16:56:56 2023
15, 11, 14, Mon Jan 23 16:57:56 2023
15, 9, 11, Mon Jan 23 16:58:56 2023
18, 16, 12, Mon Jan 23 16:59:56 2023
13, 19, 14, Mon Jan 23 17:00:56 2023
13, 13, 20, Mon Jan 23 17:01:56 2023
10, 15, 12, Mon Jan 23 17:02:56 2023
9, 9, 15, Mon Jan 23 17:03:56 2023
18, 18, 20, Mon Jan 23 17:04:56 2023
8, 10, 10, Mon Jan 23 17:05:56 2023
13, 20, 11, Mon Jan 23 17:06:56 2023
17, 9, 18, Mon Jan 23 17:07:56 2023
15, 13, 13, Mon Jan 23 17:10:56 2023
18, 11, 18, Mon Jan 23 17:11:56 2023
20, 14, 21, Mon Jan 23 17:12:56 2023
20, 12, 17, Mon Jan 23 17:13:56 2023
16, 13, 15, Mon Jan 23 17:14:56 2023
19, 14, 14, Mon Jan 23 17:15:56 2023
23, 20, 26, Mon Jan 23 17:16:56 2023
11, 12, 10, Mon Jan 23 17:17:56 2023
11, 12, 11, Mon Jan 23 17:18:56 2023
10, 16, 14, Mon Jan 23 17:19:56 2023
16, 17, 23, Mon Jan 23 17:20:56 2023
13, 10, 11, Mon Jan 23 17:21:56 2023
10, 7, 12, Mon Jan 23 17:22:56 2023
11, 10, 11, Mon Jan 23 17:23:56 2023
15, 14, 15, Mon Jan 23 17:24:56 2023
15, 7, 11, Mon Jan 23 17:25:56 2023
19, 20, 16, Mon Jan 23 17:26:56 2023
16, 17, 23, Mon Jan 23 17:27:56 2023
25, 13, 19, Mon Jan 23 17:28:56 2023
12, 13, 21, Mon Jan 23 17:29:56 2023
25, 23, 28, Mon Jan 23 17:30:56 2023
20, 16, 23, Mon Jan 23 17:31:56 2023
18, 13, 20, Mon Jan 23 17:32:56 2023
15, 11, 19, Mon Jan 23 17:33:56 2023
16, 14, 16, Mon Jan 23 17:34:56 2023
18, 14, 16, Mon Jan 23 17:35:56 2023
16, 11, 20, Mon Jan 23 17:36:56 2023
21, 14, 16, Mon Jan 23 17:37:56 2023
15, 11, 17, Mon Jan 23 17:38:56 2023
12, 7, 14, Mon Jan 23 17:39:56 2023
13, 14, 18, Mon Jan 23 17:42:56 2023
20, 13, 17, Mon Jan 23 17:43:56 2023
8, 9, 12, Mon Jan 23 17:44:56 2023
12, 9, 8, Mon Jan 23 17:45:56 2023
11, 9, 9, Mon Jan 23 17:46:56 2023
15, 14, 16, Mon Jan 23 17:47:56 2023
15, 8, 12, Mon Jan 23 17:48:56 2023
21, 16, 18, Mon Jan 23 17:49:56 2023
14, 12, 6, Mon Jan 23 17:50:56 2023
16, 11, 10, Mon Jan 23 17:51:56 2023
16, 15, 19, Mon Jan 23 17:52:56 2023
13, 14, 18, Mon Jan 23 17:53:56 2023
13, 15, 15, Mon Jan 23 17:54:56 2023
7, 8, 13, Mon Jan 23 17:55:56 2023
13, 10, 15, Mon Jan 23 17:56:56 2023
15, 13, 22, Mon Jan 23 17:57:56 2023
10, 12, 12, Mon Jan 23 17:58:56 2023
10, 12, 14, Mon Jan 23 17:59:56 2023
15, 9, 17, Mon Jan 23 18:00:56 2023
17, 17, 22, Mon Jan 23 18:01:56 2023
14, 10, 11, Mon Jan 23 18:02:56 2023
16, 13, 13, Mon Jan 23 18:03:56 2023
14, 16, 11, Mon Jan 23 18:04:56 2023
14, 14, 19, Mon Jan 23 18:05:56 2023
10, 11, 12, Mon Jan 23 18:06:56 2023
13, 10, 12, Mon Jan 23 18:07:56 2023
18, 14, 16, Mon Jan 23 18:08:56 2023
16, 9, 12, Mon Jan 23 18:09:56 2023
9, 10, 20, Mon Jan 23 18:10:56 2023
9, 9, 10, Mon Jan 23 18:11:56 2023
18, 19, 18, Mon Jan 23 18:14:56 2023
13, 11, 16, Mon Jan 23 18:15:56 2023
19, 15, 17, Mon Jan 23 18:16:56 2023
15, 7, 10, Mon Jan 23 18:17:56 2023
13, 14, 18, Mon Jan 23 18:18:56 2023
14, 10, 19, Mon Jan 23 18:19:56 2023
15, 13, 21, Mon Jan 23 18:20:56 2023
14, 15, 13, Mon Jan 23 18:21:56 2023
12, 13, 20, Mon Jan 23 18:22:56 2023
16, 17, 15, Mon Jan 23 18:23:56 2023
15, 16, 12, Mon Jan 23 18:24:56 2023
17, 13, 14, Mon Jan 23 18:25:56 2023
25, 14, 16, Mon Jan 23 18:26:56 2023
14, 15, 18, Mon Jan 23 18:27:56 2023
17, 13, 24, Mon Jan 23 18:28:56 2023
21, 13, 13, Mon Jan 23 18:29:56 2023
17, 14, 14, Mon Jan 23 18:30:56 2023
11, 3, 12, Mon Jan 23 18:31:56 2023
16, 17, 22, Mon Jan 23 18:32:56 2023
18, 18, 19, Mon Jan 23 18:33:56 2023
13, 8, 7, Mon Jan 23 18:34:56 2023
17, 19, 23, Mon Jan 23 18:35:56 2023
22, 14, 17, Mon Jan 23 18:36:56 2023
16, 22, 16, Mon Jan 23 18:37:56 2023
14, 16, 16, Mon Jan 23 18:38:56 2023
21, 14, 22, Mon Jan 23 18:39:56 2023
18, 12, 20, Mon Jan 23 18:40:56 2023
18, 15, 19, Mon Jan 23 18:41:56 2023
18, 14, 19, Mon Jan 23 18:42:56 2023
11, 7, 15, Mon Jan 23 18:43:56 2023
16, 9, 16, Mon Jan 23 18:47:56 2023
19, 17, 18, Mon Jan 23 18:48:56 2023
13, 15, 13, Mon Jan 23 18:49:56 2023
18, 13, 19, Mon Jan 23 18:50:56 2023
10, 8, 14, Mon Jan 23 18:51:56 2023
10, 7, 14, Mon Jan 23 18:52:56 2023
14, 15, 27, Mon Jan 23 18:53:56 2023
13, 15, 16, Mon Jan 23 18:54:56 2023
13, 11, 7, Mon Jan 23 18:55:56 2023
19, 13, 12, Mon Jan 23 18:56:56 2023
15, 18, 18, Mon Jan 23 18:57:56 2023
11, 8, 8, Mon Jan 23 18:58:56 2023
17, 7, 13, Mon Jan 23 18:59:56 2023
18, 11, 19, Mon Jan 23 19:00:56 2023
13, 13, 11, Mon Jan 23 19:01:56 2023
12, 11, 14, Mon Jan 23 19:02:56 2023
11, 10, 13, Mon Jan 23 19:03:56 2023
17, 18, 16, Mon Jan 23 19:04:56 2023
12, 13, 13, Mon Jan 23 19:05:56 2023
21, 17, 23, Mon Jan 23 19:06:56 2023
12, 8, 14, Mon Jan 23 19:07:56 2023
11, 9, 10, Mon Jan 23 19:08:56 2023
13, 14, 12, Mon Jan 23 19:09:56 2023
19, 14, 14, Mon Jan 23 19:10:56 2023
10, 11, 13, Mon Jan 23 19:11:56 2023
20, 12, 14, Mon Jan 23 19:12:56 2023
16, 11, 16, Mon Jan 23 19:13:56 2023
15, 15, 20, Mon Jan 23 19:14:56 2023
12, 13, 16, Mon Jan 23 19:15:56 2023
11, 9, 15, Mon Jan 23 19:18:56 2023
12, 13, 11, Mon Jan 23 19:19:56 2023
20, 17, 16, Mon Jan 23 19:20:56 2023
12, 8, 7, Mon Jan 23 19:21:56 2023
11, 12, 19, Mon Jan 23 19:22:56 2023
21, 14, 20, Mon Jan 23 19:23:56 2023
13, 7, 20, Mon Jan 23 19:24:56 2023
13, 13, 13, Mon Jan 23 19:25:56 2023
14, 15, 18, Mon Jan 23 19:26:56 2023
20, 13, 19, Mon Jan 23 19:27:56 2023
18, 14, 18, Mon Jan 23 19:28:56 2023
14, 14, 22, Mon Jan 23 19:29:56 2023
15, 15, 21, Mon Jan 23 19:30:56 2023
15, 11, 12, Mon Jan 23 19:31:56 2023
15, 13, 15, Mon Jan 23 19:32:56 2023
16, 17, 15, Mon Jan 23 19:33:56 2023
17, 20, 16, Mon Jan 23 19:34:56 2023
13, 12, 19, Mon Jan 23 19:35:56 2023
19, 18, 17, Mon Jan 23 19:36:56 2023
9, 7, 7, Mon Jan 23 19:37:56 2023
14, 14, 17, Mon Jan 23 19:38:56 2023
9, 9, 14, Mon Jan 23 19:39:56 2023
4, 6, 12, Mon Jan 23 19:40:56 2023
15, 18, 14, Mon Jan 23 19:41:56 2023
14, 14, 15, Mon Jan 23 19:42:56 2023
9, 8, 12, Mon Jan 23 19:43:56 2023
11, 7, 12, Mon Jan 23 19:44:56 2023
17, 14, 17, Mon Jan 23 19:45:56 2023
8, 6, 12, Mon Jan 23 19:46:56 2023
18, 13, 13, Mon Jan 23 19:47:56 2023
10, 14, 16, Mon Jan 23 19:50:56 2023
11, 12, 13, Mon Jan 23 19:51:56 2023
14, 8, 8, Mon Jan 23 19:52:56 2023
13, 10, 13, Mon Jan 23 19:53:56 2023
28, 22, 22, Mon Jan 23 19:54:56 2023
12, 10, 15, Mon Jan 23 19:55:56 2023
13, 11, 15, Mon Jan 23 19:56:56 2023
16, 14, 19, Mon Jan 23 19:57:56 2023
15, 14, 18, Mon Jan 23 19:58:56 2023
14, 11, 16, Mon Jan 23 19:59:56 2023
14, 12, 14, Mon Jan 23 20:00:56 2023
9, 7, 16, Mon Jan 23 20:01:56 2023
16, 15, 19, Mon Jan 23 20:02:56 2023
9, 10, 10, Mon Jan 23 20:03:56 2023
16, 14, 14, Mon Jan 23 20:04:56 2023
9, 9, 9, Mon Jan 23 20:05:56 2023
13, 15, 12, Mon Jan 23 20:06:56 2023
16, 12, 14, Mon Jan 23 20:07:56 2023
21, 12, 15, Mon Jan 23 20:08:56 2023
9, 8, 11, Mon Jan 23 20:09:56 2023
13, 16, 23, Mon Jan 23 20:10:56 2023
24, 20, 26, Mon Jan 23 20:11:56 2023
14, 11, 14, Mon Jan 23 20:12:56 2023
14, 12, 13, Mon Jan 23 20:13:56 2023
17, 20, 18, Mon Jan 23 20:14:56 2023
14, 12, 16, Mon Jan 23 20:15:56 2023
22, 13, 17, Mon Jan 23 20:16:56 2023
21, 20, 21, Mon Jan 23 20:17:56 2023
16, 8, 15, Mon Jan 23 20:18:56 2023
22, 16, 21, Mon Jan 23 20:19:56 2023
16, 16, 23, Mon Jan 23 20:22:56 2023
18, 12, 12, Mon Jan 23 20:23:56 2023
7, 8, 15, Mon Jan 23 20:24:56 2023
21, 19, 22, Mon Jan 23 20:25:56 2023
16, 10, 11, Mon Jan 23 20:26:56 2023
15, 5, 16, Mon Jan 23 20:27:56 2023
15, 15, 17, Mon Jan 23 20:28:56 2023
15, 19, 17, Mon Jan 23 20:29:56 2023
20, 20, 25, Mon Jan 23 20:30:56 2023
10, 7, 13, Mon Jan 23 20:31:56 2023
15, 11, 18, Mon Jan 23 20:32:56 2023
13, 15, 20, Mon Jan 23 20:33:56 2023
21, 16, 26, Mon Jan 23 20:34:56 2023
21, 18, 22, Mon Jan 23 20:35:56 2023
18, 15, 17, Mon Jan 23 20:36:56 2023
20, 9, 17, Mon Jan 23 20:37:56 2023
